,model,lr,n_epochs,hidden_size,weight_decay,model_name,Test Accuracy,Test F1,max_depth,min_samples_split,min_samples_leaf,criterion,n_estimators,max_features,C,penalty,solver,max_iter,class_weight
699,Logreg,,,,,Logreg,0.22959183673469388,0.18918259275066784,,,,,,,0.1,l2,saga,300.0,balanced
700,Logreg,,,,,Logreg,0.39285714285714285,0.19223608386332558,,,,,,,0.1,l2,saga,1000.0,
701,Logreg,,,,,Logreg,0.2755102040816326,0.23127821264052442,,,,,,,0.1,l2,saga,1000.0,balanced
702,Logreg,,,,,Logreg,0.3979591836734694,0.187530023790774,,,,,,,1.0,l1,liblinear,100.0,
703,Logreg,,,,,Logreg,0.3520408163265306,0.26822424161836544,,,,,,,1.0,l1,liblinear,100.0,balanced
704,Logreg,,,,,Logreg,0.4489795918367347,0.23226396252712042,,,,,,,1.0,l1,liblinear,300.0,
705,Logreg,,,,,Logreg,0.28061224489795916,0.21167361531145534,,,,,,,1.0,l1,liblinear,300.0,balanced
706,Logreg,,,,,Logreg,0.42857142857142855,0.20572065275099896,,,,,,,1.0,l1,liblinear,1000.0,
707,Logreg,,,,,Logreg,0.34183673469387754,0.2545051884405678,,,,,,,1.0,l1,liblinear,1000.0,balanced
708,Logreg,,,,,Logreg,0.4336734693877551,0.21957139060248718,,,,,,,1.0,l1,saga,100.0,
709,Logreg,,,,,Logreg,0.2653061224489796,0.21471571906354514,,,,,,,1.0,l1,saga,100.0,balanced
710,Logreg,,,,,Logreg,0.42346938775510207,0.21309541186201528,,,,,,,1.0,l1,saga,300.0,
711,Logreg,,,,,Logreg,0.30612244897959184,0.20942830258321768,,,,,,,1.0,l1,saga,300.0,balanced
712,Logreg,,,,,Logreg,0.4030612244897959,0.21727381106344848,,,,,,,1.0,l1,saga,1000.0,
713,Logreg,,,,,Logreg,0.22959183673469388,0.15175102776135554,,,,,,,1.0,l1,saga,1000.0,balanced
714,Logreg,,,,,Logreg,0.32653061224489793,0.16357462932805397,,,,,,,1.0,l2,liblinear,100.0,
715,Logreg,,,,,Logreg,0.35714285714285715,0.27383482807211623,,,,,,,1.0,l2,liblinear,100.0,balanced
716,Logreg,,,,,Logreg,0.4336734693877551,0.24090317711407203,,,,,,,1.0,l2,liblinear,300.0,
717,Logreg,,,,,Logreg,0.35714285714285715,0.2934556973400431,,,,,,,1.0,l2,liblinear,300.0,balanced
718,Logreg,,,,,Logreg,0.35714285714285715,0.1792260240536103,,,,,,,1.0,l2,liblinear,1000.0,
719,Logreg,,,,,Logreg,0.34183673469387754,0.23723714361450954,,,,,,,1.0,l2,liblinear,1000.0,balanced
720,Logreg,,,,,Logreg,0.3877551020408163,0.1975143380690607,,,,,,,1.0,l2,saga,100.0,
721,Logreg,,,,,Logreg,0.12755102040816327,0.12099091660192392,,,,,,,1.0,l2,saga,100.0,balanced
722,Logreg,,,,,Logreg,0.413265306122449,0.24165462764886844,,,,,,,1.0,l2,saga,300.0,
723,Logreg,,,,,Logreg,0.1326530612244898,0.11535459547881366,,,,,,,1.0,l2,saga,300.0,balanced
724,Logreg,,,,,Logreg,0.40816326530612246,0.23184082354525015,,,,,,,1.0,l2,saga,1000.0,
725,Logreg,,,,,Logreg,0.23469387755102042,0.19821321342619516,,,,,,,1.0,l2,saga,1000.0,balanced
726,Logreg,,,,,Logreg,0.3520408163265306,0.18526037382020186,,,,,,,10.0,l1,liblinear,100.0,
727,Logreg,,,,,Logreg,0.2755102040816326,0.21721097213722584,,,,,,,10.0,l1,liblinear,100.0,balanced
728,Logreg,,,,,Logreg,0.3877551020408163,0.22996491228070176,,,,,,,10.0,l1,liblinear,300.0,
729,Logreg,,,,,Logreg,0.28061224489795916,0.2035566649874813,,,,,,,10.0,l1,liblinear,300.0,balanced
730,Logreg,,,,,Logreg,0.37755102040816324,0.1965089777942037,,,,,,,10.0,l1,liblinear,1000.0,
731,Logreg,,,,,Logreg,0.3163265306122449,0.21463429174613732,,,,,,,10.0,l1,liblinear,1000.0,balanced
732,Logreg,,,,,Logreg,0.3877551020408163,0.2274919724724939,,,,,,,10.0,l1,saga,100.0,
733,Logreg,,,,,Logreg,0.2653061224489796,0.22882768141868245,,,,,,,10.0,l1,saga,100.0,balanced
734,Logreg,,,,,Logreg,0.4030612244897959,0.244034645715318,,,,,,,10.0,l1,saga,300.0,
735,Logreg,,,,,Logreg,0.25510204081632654,0.20993550699572383,,,,,,,10.0,l1,saga,300.0,balanced
736,Logreg,,,,,Logreg,0.3877551020408163,0.2635012167312823,,,,,,,10.0,l1,saga,1000.0,
737,Logreg,,,,,Logreg,0.37244897959183676,0.242424863131413,,,,,,,10.0,l1,saga,1000.0,balanced
738,Logreg,,,,,Logreg,0.413265306122449,0.22960483494137204,,,,,,,10.0,l2,liblinear,100.0,
739,Logreg,,,,,Logreg,0.29591836734693877,0.21627043883892094,,,,,,,10.0,l2,liblinear,100.0,balanced
740,Logreg,,,,,Logreg,0.3979591836734694,0.2255682239477446,,,,,,,10.0,l2,liblinear,300.0,
741,Logreg,,,,,Logreg,0.2755102040816326,0.20276233855620532,,,,,,,10.0,l2,liblinear,300.0,balanced
742,Logreg,,,,,Logreg,0.4030612244897959,0.2048779587164433,,,,,,,10.0,l2,liblinear,1000.0,
743,Logreg,,,,,Logreg,0.30612244897959184,0.20514239951580104,,,,,,,10.0,l2,liblinear,1000.0,balanced
744,Logreg,,,,,Logreg,0.42346938775510207,0.28222336143388776,,,,,,,10.0,l2,saga,100.0,
745,Logreg,,,,,Logreg,0.19387755102040816,0.15951592787932536,,,,,,,10.0,l2,saga,100.0,balanced
746,Logreg,,,,,Logreg,0.3469387755102041,0.17750491628004658,,,,,,,10.0,l2,saga,300.0,
747,Logreg,,,,,Logreg,0.3520408163265306,0.13266334715820038,,,,,,,10.0,l2,saga,300.0,balanced
748,Logreg,,,,,Logreg,0.37755102040816324,0.21444243631608853,,,,,,,10.0,l2,saga,1000.0,
749,Logreg,,,,,Logreg,0.22448979591836735,0.17948003466373186,,,,,,,10.0,l2,saga,1000.0,balanced
750,Logreg,,,,,Logreg,0.3877551020408163,0.22148959858191808,,,,,,,100.0,l1,liblinear,100.0,
751,Logreg,,,,,Logreg,0.34183673469387754,0.2771272629809215,,,,,,,100.0,l1,liblinear,100.0,balanced
752,Logreg,,,,,Logreg,0.42346938775510207,0.26205256058197235,,,,,,,100.0,l1,liblinear,300.0,
753,Logreg,,,,,Logreg,0.3877551020408163,0.29819236686945166,,,,,,,100.0,l1,liblinear,300.0,balanced
754,Logreg,,,,,Logreg,0.3826530612244898,0.22202412496530144,,,,,,,100.0,l1,liblinear,1000.0,
755,Logreg,,,,,Logreg,0.29591836734693877,0.2182236031676329,,,,,,,100.0,l1,liblinear,1000.0,balanced
756,Logreg,,,,,Logreg,0.39285714285714285,0.21024458090589407,,,,,,,100.0,l1,saga,100.0,
757,Logreg,,,,,Logreg,0.2755102040816326,0.224803898682155,,,,,,,100.0,l1,saga,100.0,balanced
758,Logreg,,,,,Logreg,0.3979591836734694,0.24784213877987046,,,,,,,100.0,l1,saga,300.0,
759,Logreg,,,,,Logreg,0.35714285714285715,0.24617413059243543,,,,,,,100.0,l1,saga,300.0,balanced
760,Logreg,,,,,Logreg,0.4030612244897959,0.24256379970121475,,,,,,,100.0,l1,saga,1000.0,
761,Logreg,,,,,Logreg,0.33163265306122447,0.2517617802269649,,,,,,,100.0,l1,saga,1000.0,balanced
762,Logreg,,,,,Logreg,0.4387755102040816,0.21840920918789772,,,,,,,100.0,l2,liblinear,100.0,
763,Logreg,,,,,Logreg,0.34183673469387754,0.27670752136967885,,,,,,,100.0,l2,liblinear,100.0,balanced
764,Logreg,,,,,Logreg,0.4846938775510204,0.2674594120137533,,,,,,,100.0,l2,liblinear,300.0,
765,Logreg,,,,,Logreg,0.3010204081632653,0.2283923832482211,,,,,,,100.0,l2,liblinear,300.0,balanced
766,Logreg,,,,,Logreg,0.46938775510204084,0.2640406013841632,,,,,,,100.0,l2,liblinear,1000.0,
767,Logreg,,,,,Logreg,0.3469387755102041,0.23976199447235022,,,,,,,100.0,l2,liblinear,1000.0,balanced
768,Logreg,,,,,Logreg,0.3979591836734694,0.25867966871858444,,,,,,,100.0,l2,saga,100.0,
769,Logreg,,,,,Logreg,0.1836734693877551,0.14367680056435594,,,,,,,100.0,l2,saga,100.0,balanced
770,Logreg,,,,,Logreg,0.3826530612244898,0.21123636534595436,,,,,,,100.0,l2,saga,300.0,
771,Logreg,,,,,Logreg,0.2653061224489796,0.22075768171658583,,,,,,,100.0,l2,saga,300.0,balanced
772,Logreg,,,,,Logreg,0.413265306122449,0.2692714692714693,,,,,,,100.0,l2,saga,1000.0,
773,Logreg,,,,,Logreg,0.2755102040816326,0.20782419087503834,,,,,,,100.0,l2,saga,1000.0,balanced
